"2","DMRB","ใบสั่งมาตรฐาน"
"V","LZ","Lev.plan med avrop"
"R","ZAPO","APO: станд. заказ"
"L","RM","Zwroty ZlecDost"
"5","RCM","Rem.p/cta.e ord.merc"
"P","AU","Informação de venda"
"d","CB3E","ExpPartRebSettReq CB"
"C","GPOR","Termín.zakáz."
"F","CMRC","Cmde client standard"
"I","B3","Rich.liq.parz.bonus"
"L","RTTC","SPE: Zwroty do kl."
"2","DMRP","ใบสั่งมาตรฐาน"
"V","LZM","LP m utlev.order"
"R","ZAT","Вывоз возвр.тары-США"
"5","RCS","Rem.p/ cta. simpl.f."
"P","AV","Cotaç.para contrato"
"d","CB4","RebReqfManAccrls CB"
"I","B3E","RichLiqParzBonusAmpl"
"C","GTPO","Termín.zakáz."
"L","RTTR","SPE: Zwroty - regen."
"F","CMRP","Cmde client standard"
"V","LZS","LP f kred.nota m fkt"
"5","RE","Vračilo"
"2","DMRR","ใบสั่งมาตรฐาน"
"R","ZBD","Стандартный заказ"
"P","B1","Ped.nota de crédito"
"d","CB5E","ExpRebCredMemoInd CB"
"I","B4","Rich.bonus.accant.m."
"C","HT01","Termín.zakáz."
"L","RX2","RPZ: Zew. zlec. nap."
"F","COB","Prog. livraisons BR"
"V","MAKO","Utlev.order korrig."
"5","RE2","Razširjena vračila"
"C","IOT","Termín.zakáz."
"L","RZ","Zwroty UmTermin"
"R","ZBF1","Количеств. контракт"
"I","BIND","Vendita indir. bonus"
"P","B1E","SolNotCrédBônPrev."
"d","CB7E","PartRebSettReqInd CB"
"F","CPF1","Cde client standard"
"V","MV","Hyresavtal"
"2","DOUR","ใบสั่งมาตรฐาน"
"5","REB","Returns BR NF cust."
"C","ISBR","Termín.zakáz."
"L","SD2","RPZ: Bezpłatna dost."
"I","BK1","Rich.acc.nota accr."
"d","CBBO","BEV Credit Memo Req"
"P","B2","Ped.correção bônus"
"5","REPA","CRM Repair"
"R","ZBR2","Запрос дебетования"
"F","CPF2","Cde client standard"
"C","ISCC","CRM Reklamace"
"L","SO","Pilne zlecenie"
"V","NL","Påfyllningsleverans"
"2","DZL","Dec. Dely Order Type"
"P","B2E","Sol.corr.bônus prev."
"d","CBDC","BEV CI Driver Credit"
"5","RK","Zaht.za popr.fakture"
"I","BK3","Rich.acc.nota accr."
"F","CRB","Demande d'avoir BR"
"R","ZBV","Продажа с завода"
"L","TA","Zlec. term."
"C","ISLA","Termín.zakáz."
"V","ODOE","Standardorder"
"5","RM","Odprem.nal. vračila"
"I","BM1","Rich.accordi addeb."
"P","B3","Sol.liq.parc.bônus"
"F","CRMC","Réclamation CRM"
"d","CBDD","BEV CI Driver Debit"
"2","ED","ออกโดยตัวแทนภายนอก"
"C","ISLB","Termín.zakáz."
"L","TAF","Zlecenie term. (FPl)"
"R","ZC01","Количеств. контракт"
"P","B3E","SolLiqParcBônusPrev."
"5","ROB","Returns BR own NF"
"V","ODOT","Standardorder"
"F","CRMR","Retours CRM"
"d","CBEM","BEV Credit Memo ReqE"
"I","BM3","Rich.accordi addeb."
"L","TAM","Zlecenie dost."
"C","ISLR","Termín.zakáz."
"2","EDKO","แก้ไขจากตัวแทนภายนอก"
"5","RTTC",""
"P","B4","Sol.bônus prov.man."
"R","ZC02","Количеств. контракт"
"V","ODOU","Standardorder"
"I","BV","Vendita in contanti"
"F","CXB","Erreur coef. corr.BR"
"L","TAV","ZlecTerm (VMI)"
"d","CBIC","BEV Stand. O. IC CRM"
"5","RTTR",""
"C","ISPO","Termín.zakáz."
"2","G2","คำขอให้ออกใบลดหนี้"
"P","BIND","Bônus vendas ind."
"L","TRE","Zwrot"
"V","OTTL","Standardorder"
"R","ZCF","Поплн.конс.зап.фарм."
"F","DHU","TypeDocVteLivHUmvmt"
"d","CBID","Indirect Sales Order"
"5","RX2","ARM ekst.nal.z.popr."
"C","KA","Konsign.odběr"
"I","CB1E","Rich.accr.bonus ampl"
"P","BK1","Sol.nota créd.estip."
"L","TSA","Telesprzedaż"
"V","PHTA","Standardorder"
"2","G2WT","มูลค่าใบขออกใบลดหนี้"
"F","DL","Type cde client Liv."
"R","ZCFP","Фарм.CT-поп.конс.зап"
"5","RZ","Vračilo plan dobave"
"I","CB2","Rich.correz. bonus"
"C","KAZU","Konsig.odběr dodav."
"P","BK3","Sol.nota créd.estip."
"d","CBIN","Acquire indirect dat"
"L","UPRR","Zwrot cz. używanej"
"V","PLPA","Balanslista begäran"
"F","DL2","GRE retour livr. clt"
"5","SD2","ARM brezplačna dob."
"I","CB3E","RichLiqParzBonusAmpl"
"2","GA2","ใบขอให้ออกใบลดหนี้"
"C","KB","Doplň.konsignace"
"R","ZCFT","CTSM - поп.конс.зап."
"P","BM1","Sol.nota déb.estip."
"L","UUPR","Zwrot nowych części"
"F","DLB","Livr. sans ordre BR"
"d","CBOC","BEV CO Driver Credit"
"V","PLPR","Balanslista retur"
"5","SM","Product proposal"
"I","CB4","Rich.bonus.accant.m."
"2","GCTA","ใบสั่งมาตรฐาน"
"C","KE","Konsign.odběr"
"L","WA","ZlKtr dla KWart"
"P","BM3","Sol.nota déb.estip."
"F","DLR","TyCdeCl. Livr.Retour"
"d","CBOD","BEV CO Driver Debit"
"I","CB5E","Rich.accr.bonus ampl"
"5","SO","Hitri nalog"
"R","ZCP4","ЗапросКредитования"
"C","KL","Dodávka zdarma"
"L","WK1","KontrWart-Ogól."
"2","GK","สัญญาหลัก"
"P","BV","Venda à vista"
"V","PLPS","Balanslista annull."
"I","CB7E","RichLiqParzBonusAmpl"
"F","DLRE","Ty. ordre livr. ret."
"5","TA","Terminski nalog"
"d","CBOR","BEV Standard Order"
"L","WK2","KontrWart-Mat."
"C","KM","Množ.kontrakt"
"I","CBBO","Ordine standard"
"V","PV","Positionsförslag"
"5","TAF","Terminski nalog(FP1)"
"P","CB1E","SolNotCrédBônPrev."
"d","CBRL","BEV Ret Loading Note"
"F","DMRB","Cmde client standard"
"R","ZCPJ","CP JP-станд. заказ"
"L","WMPP","WM - Zaop. prod."
"2","GPOR","ใบสั่งมาตรฐาน"
"C","KN","Dodat.dodávka zdarma"
"5","TAM","Nalog za dobavo"
"V","RA","Reparationsorder"
"I","CBDC","Ordine standard"
"P","CB2","Ped.correção bônus"
"d","CBRO","BEV Sales Returns"
"L","WV","Serwis i utrz."
"C","KR","Konsig.vr.dod."
"F","DMRP","Cmde client standard"
"5","TAV","Terminski nal. (VMI)"
"R","ZCPO","СтандартнЗаказ (VMI)"
"L","YBO1","Zlec. term."
"I","CBDD","Ordine standard"
"2","GTPO","ใบสั่งมาตรฐาน"
"C","KRZU","Konsig.vrácení dod."
"V","RA2","URH: Verkstadsrep."
"P","CB3E","SolLiqParcBônusPrev."
"5","TFST","STO-BR"
"d","CBRP","Indirect Sales Req"
"F","DMRR","Cmde client standard"
"L","YOR","Zlec. term."
"R","ZCPR","CRM: рекламац. - CP"
"I","CBEM","Ordine standard"
"C","L2","Požad.na vrubopis"
"5","TRE","Vračilo"
"V","RAS","Reparationsservice"
"P","CB4","Sol.bônus prov.man."
"d","CBSM","Product proposal"
"2","HT01","ใบสั่งมาตรฐาน"
"L","YPO","Zlec. term."
"F","DOUR","Cde client standard"
"R","ZCRM","CRM: возвраты_MD"
"I","CBIC","Ordine standard"
"C","L2DM","Nákl.-pož.vrubopisu"
"V","RE","Retur"
"5","TSA","Telefonska prodaja"
"L","YQ01","Pilne zlecenie"
"P","CB5E","SolNotCrédBônPrev."
"R","ZDB","Проект счета"
"I","CBOC","Ordine standard"
"2","IOT","ใบสั่งมาตรฐาน"
"C","L2DP","Nákl.-požad.zálohy"
"F","DRB","Dde note de débit BR"
"d","CH","Upravljanje ugovorom"
"5","TSC","CRM Sales/Complaints"
"L","YRE","Zwrot"
"V","RE2","Utök. returhanter."
"P","CB7E","SolLiqParcBônusPrev."
"I","CBOD","Ordine standard"
"d","CLRP",""
"C","L2WT","Hodnota pož.vrubop."
"F","DXB","Dde note de débit BR"
"L","YSQ7","Oferta"
"5","UPRR",""
"d","CM","Standardni nalog"
"P","CBBO","Ordem standard"
"V","REPA","CRM Retur"
"I","CBOR","Ordine standard"
"2","ISLA","ใบสั่งมาตรฐาน"
"C","LA","Vyzvedn.vrat.obalů"
"L","YSQ9","Oferta"
"d","CMDM","Standardni nalog"
"5","UUPR",""
"P","CBDC","Ordem standard"
"F","DZL","TyCdeCl. livr. déc."
"V","RK","Begär fakturakorrig."
"I","CBRL","Ordine standard"
"2","ISLB","ใบสั่งมาตรฐาน"
"C","LK","Plán dodávek EPS"
"L","YTA","Zlec. term."
"d","CMOR","Standardni nalog"
"P","CBDD","Ordem standard"
"5","VDOR","Venda à ordem BR"
"I","CBRO","Ordine standard"
"F","ECO1","Offre"
"V","RM","Utlev.order retur"
"C","LN","Nákl.na vrat.obaly"
"2","ISLR","ใบสั่งมาตรฐาน"
"L","Z300","Pilne zlecenie"
"d","CMR","Standardni nalog"
"P","CBEM","Ordem standard"
"I","CH","Gestione contratti"
"5","VEF","Fut. dely invoice BR"
"F","ECO2","ECO: Contrat"
"V","RTTC","SPE retur till kund"
"L","ZA01","Zlec. term."
"P","CBIC","Ordem standard"
"d","CMRC","Standardni nalog"
"C","LP","Plán dodávek"
"I","CLRP","Crediti+resi"
"5","VEFR","Fut. dely shipmnt BR"
"F","ECO3","ECO: vers.prél.fact."
"2","KA","ใบหยิบคืนส/คฝากขาย"
"L","ZA02","Zlec. term."
"V","RTTR","SPE retur tillsyn"
"P","CBID","Ordem standard"
"I","CM","Ordine standard"
"d","CMRP","Standardni nalog"
"C","LV","Pož.faktury-smlouva"
"F","ED","Prèlevement PEX"
"5","WA","Priklic po vred.pog."
"L","ZA03","Zlec. term."
"2","KAZU","ConsignPick-up CompS"
"V","RX2","URH: Ext. rep.order"
"I","CMDM","Ordine standard"
"d","COB","Sched. agreement BR"
"P","CBIN","Ordem standard"
"C","LZ","Plán dodáv.v odvol."
"F","EDKO","Correction PEX"
"5","WECC","CRM Complaints"
"L","ZA04","Zlec. term."
"d","CPF1","CPF1 Order"
"V","RZ","Returer lev.plan"
"I","CMOR","Ordine standard"
"F","ETO1","Offre"
"C","LZM","Pl.dod.s exp.zakáz."
"2","KB","ใบนำสินค้าฝากขาย"
"L","ZA05","Zlec. term."
"P","CBOC","Ordem standard"
"5","WECO","Internet Sales CRM"
"V","SD2","URH: Kostn.fri lev."
"d","CPF2","CPF2 Order"
"I","CMR","Ordine standard"
"F","ETO2","Offre"
"C","LZS","Pl.dod.-dobrp. s f."
"L","ZA06","Zlec. term."
"5","WECR","CRM Returns"
"V","SO","Expressorder"
"P","CBOD","Ordem standard"
"2","KE","ใบจ่ายสินค้าฝากขาย"
"I","CMRC","Ordine standard"
"F","G2","Demande Note crédit"
"L","ZA07","Zlec. term."
"C","MAKO","Korekt.exp.zakázky"
"d","CRB","Credit memo req. BR"
"5","WK1","Vredn.pogod.-splošna"
"P","CBOR","Ordem standard"
"V","TA","Standardorder"
"I","CMRP","Ordine standard"
"L","ZA08","Zlec. term."
"C","MV","Nájem.smlouva"
"F","G2WT","Dde d'avoir valeur"
"5","WK2","Vredn.pog. material"
"d","CRMC","CRM Complaints"
"2","KL","ใบส่งสินค้าตัวอย่าง"
"V","TAF","Standardorder (FPl)"
"L","ZA09","Zlec. term."
"P","CBRL","Ordem standard"
"I","DHU","Tp.ord.CS movim. HU"
"C","NL","Doplňující dodávka"
"F","GA2","Demande d'avoir"
"R","ZDOT","Стандартный заказ"
"5","WMPP","WM oskrba proizv."
"d","CRMR","CRM Returns"
"V","TAM","Utleveransorder"
"L","ZA10","Zlec. term."
"C","ODOE","Termín.zakáz."
"P","CBRO","Ordem standard"
"F","GCTA","Cmde client standard"
"I","DL","Tipo ord. consegna"
"d","CXB","Corr. f. error BR"
"5","WV","Storitev in vzdrž."
"2","KM","สัญญาตามปริมาณ"
"L","ZA11","Zlec. term."
"V","TAV","Standardorder (VMI)"
"P","CBRP","Ordem standard"
"R","ZDRD","Стандартный заказ"
"C","ODOT","Termín.zakáz."
"I","DL2","GRA ricons. cliente"
"F","GK","Contrat principal"
"d","DHU","DokProdTipIspHUKreta"
"5","YBO1","Terminski nalog"
"L","ZA12","Zlec. term."
"V","TRE","Retur"
"P","CBSM","Proposta de produto"
"C","ODOU","Termín.zakáz."
"I","DLR","Tp. ord. cons. resi"
"5","YOR","Terminski nalog"
"2","KN","ไม่คิดค่าส่งตามหลัง"
"L","ZA13","Zlec. term."
"d","DL","Tip naloga isporuke"
"F","GPOR","Cde client standard"
"C","OTTL","Termín.zakáz."
"R","ZDRJ","Запрос дебетования"
"P","CH","Admin.contratos"
"I","DLRE","Tp. ord. cons. resi"
"V","TSA","Telefonförsäljning"
"L","ZA14","Zlec. term."
"5","YPO","Postal Order"
"P","CLRP","Ctas.receb./devols."
"R","ZEC1","IECPP: котировка"
"C","PHTA","Termín.zakáz."
"L","ZA15","Zlec. term."
"d","DL2","ARM - vraćanje kupca"
"V","TSC","CRM Förs./reklam."
"F","GTPO","Cde client standard"
"2","KR","การคืนสินค้าฝากขาย"
"I","DMRB","Ordine standard"
"5","YQ01","SP: Quotation"
"P","CM","Ordem standard"
"R","ZEC2","IECPP: котировка"
"C","PLPA","Požad.kyvad.seznamu"
"L","ZA16","Zlec. term."
"F","HT01","Cde client standard"
"d","DLB","Dely w/o order BR"
"I","DMRP","Ordine standard"
"P","CMDM","Ordem standard"
"2","KRZU","ชดเชยการคืนส/คฝากขาย"
"5","YRE","Returns BEV"
"V","UPRR","Returer begagnad del"
"R","ZEC3","IECPP: заказ"
"L","ZA17","Zlec. term."
"F","IOT","Cde client standard"
"P","CMOR","Ordem standard"
"C","PLPR","Vrác.kyvad.seznamu"
"I","DMRR","Ordine standard"
"R","ZERS","ЗакЗапЧаст."
"V","UUPR","Returer av nya delar"
"L","ZA18","Zlec. term."
"d","DLR","Tip naloga ispor.vr."
"2","L2","ใบขอออกใบเพิ่มหนี้"
"5","YSQ7","Ponudba"
"P","CMR","Ordem standard"
"C","PLPS","Storno kyvad.seznamu"
"I","DOUR","Ordine standard"
"F","ISBR","Cde client standard"
"R","ZEXP","Заказ на поставку"
"V","WA","Avrop t värdekontr."
"L","ZA19","Zlec. term."
"5","YSQ9","Ponudba"
"d","DLRE","Tip naloga ispor.vr."
"P","CMRC","Ordem standard"
"C","PV","Návrh položky"
"F","ISCC","Réclam.ISChimie"
"R","ZF4Y","Интернет-продажи CRM"
"I","DZL","Dec. tp. ord. cons."
"2","L2DM","คชจ.:คำขอใบเพิ่มหนี้"
"5","YTA","Standard Order BEV"
"L","ZA20","Zlec. term."
"V","WECC","CRM Reklamation"
"I","ECO1","Offerta"
"C","RA","Zakázka na opravu"
"P","CMRP","Ordem standard"
"d","DMRB","Standardni nalog"
"F","ISLA","Cde client standard"
"R","ZFOR","Стандартный заказ"
"5","Z300","CRM-Telesales"
"L","ZA21","Zlec. term."
"I","ECO2","Offerta"
"V","WECO","Standardorder"
"2","L2DP","ค่าใช้จ่าย: คำขอชรง."
"C","RA2","ARM Dílenská oprava"
"d","DMRP","Standardni nalog"
"5","Z303","CRM Comp+Bill R/3"
"L","ZA22","Zlec. term."
"P","COB","Programa remessas BR"
"R","ZG2","SP: треб.кред.авизо"
"I","ED","Prelievo FSE"
"F","ISLB","Cde client standard"
"V","WECR","CRM Retur"
"5","ZA","Internet order"
"L","ZA23","Zlec. term."
"P","CPF1","Ordem standard"
"d","DMRR","Standardni nalog"
"2","L2WT","ค่าคำขอใบเพิ่มหนี้"
"I","EDKO","Correzione FSE"
"C","RAS","Oprava/servis"
"5","ZA01","Trade Fair01-Order"
"R","ZG20","ЗапросКредитования"
"V","WK1","Allm. värdekontrakt"
"L","ZA24","Zlec. term."
"F","ISLR","Cde client standard"
"C","RE","Vrácená dodávka"
"I","ETO1","Offerta"
"d","DOUR","Standardni nalog"
"P","CPF2","Ordem standard"
"5","ZA02","Trade Fair02-Order"
"2","LA","ใบหยิบบรรจุภัณฑ์คืน"
"L","ZA25","Zlec. term."
"V","WK2","Mtrl.rel värdekontr."
"F","ISPO","Cde client standard"
"R","ZGT1","Стандартный заказ"
"I","ETO2","Offerta"
"C","RE2","Rozš.vrác.dodávky"
"d","DRB","Debit memo req. BR"
"5","ZA03","Trade Fair03-Order"
"P","CRB","Solic. nota créd. BR"
"L","ZA26","Zlec. term."
"V","WMPP","WM-prod.försörjn."
"F","KA","Enlèvement consignat"
"2","LK","สัญญาส่งโดยตัวแทนนอก"
"I","G2","Richiesta nota accr."
"R","ZGTM","CRM Рекламация"
"C","REPA","CRM Vrác.dodávka"
"L","ZA27","Zlec. term."
"d","DXB","Debit memo req. BR"
"P","CRMC","CRM reclamação"
"5","ZA04","Trade Fair04-Order"
"V","WV","Service o underhåll"
"F","KAZU","EnlèvemntConsigSsTrt"
"I","G2WT","Rich. accr. valore"
"L","ZA28","Zlec. term."
"P","CRMR","Devoluções CRM"
"d","DZL","Tip naloga dec. isp."
"V","YBO1","Standardorder"
"2","LN","การจ่ายบรรจุภัณฑ์คืน"
"R","ZGTS","Стандартный заказ"
"I","GA2","Richiesta accredito"
"F","KB","Réapprov. consignat."
"5","ZA05","Trade Fair05-Order"
"C","RK","Pož.korekt.faktury"
"L","ZA29","Zlec. term."
"P","CXB","Correção erro BR"
"d","ECO1","ETO: Quotation"
"V","YOR","Standardorder"
"I","GCTA","Ordine standard"
"R","ZI01","Запрос"
"L","ZA30","Zlec. term."
"F","KBB","Réap. art. cons. BR"
"5","ZA06","Trade Fair06-Order"
"2","LP","สัญญาการส่งมอบ"
"C","RM","Vrác.dod.k exp.zakáz"
"d","ECO2","ETO: Sales Order"
"V","YPO","Standardorder"
"P","DHU","MovUCFornmtoTpDocVnd"
"R","ZINS","Запрос"
"I","GK","Contr.princ.gr."
"L","ZAG","Oferta"
"F","KE","Prélèvement consign."
"5","ZA07","Trade Fair07-Order"
"C","RTTC","SPE Vrác.dod.k zák."
"V","YQ01","Expressorder"
"L","ZBD","Zlec. term."
"I","GPOR","Ordine standard"
"P","DL","Tp.ordem - remessa"
"2","LV","ใบขอเพิ่มหนี้สัญญา"
"R","ZIS","Стандартный заказ"
"d","ECO3","SP Debit Memo Req."
"F","KEB","Prél. stock cons. BR"
"V","YRE","Retur"
"C","RTTR","SPE Vrác.dod.-oprava"
"5","ZA08","Trade Fair08-Order"
"L","ZCP4","ŻądFaktKorygMin"
"P","DL2","PDA devolução clnt."
"F","KL","Livraison gratuite"
"V","YSQ7","Offert"
"d","ED","Izdao eksterni agent"
"C","RX2","ARM Ext.zak.na opr."
"L","ZCPO","ZlecTerm (VMI)"
"P","DLB","Fornmto.s/ordem BR"
"5","ZA09","Trade Fair09-Order"
"R","ZKE","Выд.конс.мат. фарм."
"2","LZ","ส/ญส่งมอบพร้อมอนุมัต"
"F","KM","Contrat en quantité"
"d","EDKO","Ispravka za ekst.ag."
"C","RZ","Vrác.dod.-plán dod."
"L","ZDOT","Zlec. term."
"5","ZA10","Trade Fair10-Order"
"P","DLR","Tp.ordem forn.dev."
"F","KN","Liv. ultér. gratuite"
"d","ETO1","ETO: Quotation"
"R","ZL01","Стандартный заказ"
"C","SD2","ARM Bezplat.dodávka"
"L","ZDRD","Zlec. term."
"2","LZM","ส/ญส่งมอบมีใบส่งส/ค"
"5","ZA11","Trade Fair11-Order"
"P","DLRE","Tp.ordem forn.dev."
"F","KR","Retours consignation"
"d","ETO2","ETO: Sales Order"
"L","ZDRJ","ŻądFaktKorPlus"
"C","SO","Okamžitá zakázka"
"5","ZA12","Trade Fair12-Order"
"R","ZL02","Запрос дебетования"
"P","DMRB","Ordem standard"
"F","KRZU","RetourConsig.SsTrait"
"d","G2","Zahtev za odobrenje"
"2","LZS","SA:บิลเองบวกใบเสร็จ"
"L","ZEXP","Zlecenie dost."
"C","TA","Termín.zakáz."
"5","ZA13","Trade Fair13-Order"
"P","DMRP","Ordem standard"
"F","L2","Demande note débit"
"R","ZL2","Запрос дебетования"
"d","G2WT","Vredn.zaht.za odobr."
"L","ZFOR","Zlec. term."
"2","MAKO","การแก้ไขใบส่งสินค้า"
"C","TAF","Termín.zakázka (FPl)"
"P","DMRR","Ordem standard"
"5","ZA14","Trade Fair14-Order"
"F","L2DM","DésChargDdeNoteDébit"
"d","GA2","Zahtev za odobrenje"
"L","ZG20","ŻądFaktKorygMin"
"C","TAM","Exped.zakázka"
"2","MV","สัญญาเช่า"
"P","DOUR","Ordem standard"
"R","ZL20","Запрос дебетования"
"F","L2DP","DésCharg.dde acompte"
"5","ZA15","Trade Fair15-Order"
"d","GCTA","Standardni nalog"
"L","ZGT1","Zlec. term."
"C","TAV","Termín.zakázka (VMI)"
"5","ZA16","Trade Fair16-Order"
"2","NL","เวลาที่ใช้ส่งมอบ"
"F","L2WT","Note de débit valeur"
"R","ZLAQ","Заказ/НемедлПоставка"
"L","ZGTS","Zlec. term."
"d","GK","Matični ugovor"
"P","DRB","Solic. nota déb. BR"
"5","ZA17","Trade Fair17-Order"
"F","LA","Enlèvement art. prêt"
"C","TRE","Vrácená dodávka"
"2","ODOE","ใบสั่งมาตรฐาน"
"R","ZLES","LES: станд. заказ"
"L","ZINS","Zapyt. ofert."
"P","DXB","Solic. nota déb. BR"
"d","GPOR","Standardni nalog"
"5","ZA18","Trade Fair18-Order"
"C","TSA","Obchod.po telefonu"
"F","LAB","Prél. embal. cons.BR"
"L","ZL01","Zlec. term."
"C","TSC","CRM Prodej/reklam."
"R","ZMLA","Стандартный заказ"
"5","ZA19","Trade Fair19-Order"
"d","GTPO","Standardni nalog"
"P","DZL","Tp.ord.fornec.desc."
"2","ODOT","ใบสั่งมาตรฐาน"
"F","LK","Prog. livraison PEX"
"L","ZL02","ŻądFaktKorPlus"
"5","ZA20","Trade Fair20-Order"
"d","HT01","HighTech: Sales Ordr"
"F","LN","FactuartUltArtdePret"
"R","ZNL1","Стандартный заказ"
"P","ECO1","ECO: Cotar"
"C","UPRR","Vrác.dodáv.-použ.díl"
"L","ZL20","ŻądFaktKorPlus"
"5","ZA21","Trade Fair21-Order"
"2","ODOU","ใบสั่งมาตรฐาน"
"d","IOT","Standardni nalog"
"F","LP","Programme livraison"
"P","ECO2","Cotação"
"R","ZOR","Стандартный заказ"
"L","ZLAQ","Pilne zlecenie"
"F","LV","ContratDemandeFactur"
"5","ZA22","Trade Fair22-Order"
"C","UUPR","Vrác.dodáv.-nov.díly"
"P","ECO3","ECO: Esboço fatura"
"d","ISBR","B2R: Internet Sales"
"2","OTTL","ใบสั่งมาตรฐาน"
"R","ZORD","Стандартный заказ"
"L","ZMLA","Zlec. term."
"F","LZ","Prog. liv. avc appel"
"5","ZA23","Trade Fair23-Order"
"P","ED","Retirada por PS"
"C","WA","Odvoláv.k hodn.kontr"
"d","ISCC","ISChemComplaint"
"L","ZNL1","Zlec. term."
"R","ZOT3","Заказ-шабл.сч. R/3"
"2","PLPA","คำขอรายการเพนดูลัม"
"5","ZA24","Trade Fair24-Order"
"d","ISLA","Standardni nalog"
"C","WECC","CRM Reklamace"
"L","ZOR","Zlec. term."
"5","ZA25","Trade Fair25-Order"
"R","ZOTC","Заказ-шабл.сч. CRM"
"C","WECR","CRM Vrác.dodávka"
"2","PLPR","ส่งคืนรก.เพนดูลัม"
"5","ZA26","Trade Fair26-Order"
"C","WK1","Hodn.kontrakt všeob."
"R","ZOWP","Стандартный заказ"
"5","ZA27","Trade Fair27-Order"
"C","WK2","Hod.kontr.vzt.k mat."
"2","PLPS","ยกเลิกรายการเพนดูลัม"
"R","ZPBO","Запрос дебетования"
"C","WMPP","Zás.výroby WM"
"5","ZA28","Trade Fair28-Order"
"2","PV","ข้อเสนอรายการ"
"R","ZPCF","Фарм-поплн.конс.зап."
"C","WV","Servis a údržba"
"5","ZA29","Trade Fair29-Order"
"C","YBO1","Termín.zakáz."
"5","ZA30","Trade Fair30-Order"
"R","ZPHC","CRM:фарм.-рекламац."
"2","RA","คำร้องขอให้ซ่อม"
"C","YOR","Termín.zakáz."
"5","ZAD1","A&D Inquiry"
"R","ZPSI","IECPP: котировка"
"C","YPO","Termín.zakáz."
"2","RA2","ARM คำสั่งซ่อมภายใน"
"R","ZPSO","Стандартный заказ"
"C","YQ01","Okamžitá zakázka"
"2","RAS","ซ่อม/บริการ"
"R","ZPSQ","Предложение"
"C","YRE","Vrácená dodávka"
"C","YSQ7","Nabídka"
"2","RE","สินค้าส่งคืน"
"R","ZQ01","Заказ/НемедлПоставка"
"C","YSQ9","Nabídka"
"2","RE2","Advanced Returns"
"C","YTA","Termín.zakáz."
"R","ZQBV","Продажа за наличные"
"C","Z300","Okamžitá zakázka"
"R","ZQT","Предложение"
"2","RK","ใบขอแก้ใบกำกับสินค้า"
"C","Z303","CRM Reklamace"
"R","ZQT1","Предложение"
"C","ZA01","Termín.zakáz."
"2","RM","ใบขอคืนใบส่งสินค้า"
"R","ZRE","Возврат"
"I","GTPO","Ordine standard"
"C","ZA02","Termín.zakáz."
"2","RTTC","SPE Return to Cust."
"R","ZRES","Возврат"
"I","HT01","Ordine standard"
"C","ZA03","Termín.zakáz."
"2","RTTR","SPE Return Over."
"I","IOT","Ordine standard"
"R","ZRO","CPG: срочный заказ"
"C","ZA04","Termín.zakáz."
"I","ISBR","Ordine standard"
"C","ZA05","Termín.zakáz."
"2","RX2","ARM คำสั่งซ่อมภายนอก"
"R","ZRR","СтандартнЗаказ (VMI)"
"I","ISLA","Ordine standard"
"C","ZA06","Termín.zakáz."
"I","ISLB","Ordine standard"
"R","ZRRC","Рециклинг возвратов"
"C","ZA07","Termín.zakáz."
"2","RZ","ส่งคืนจากสัญญาส่งมอบ"
"I","ISLR","Ordine standard"
"C","ZA08","Termín.zakáz."
"R","ZRRD","Стандартный заказ"
"2","SD2","ARM SDF"
"I","ISPO","Ordine standard"
"C","ZA09","Termín.zakáz."
"I","KA","Rit.merce cto dep."
"R","ZRRO","Стандартный заказ"
"2","SO","ใบสั่งเร่งด่วน"
"C","ZA10","Termín.zakáz."
"I","KAZU","Rit.mer.cto dep. for"
"C","ZA11","Termín.zakáz."
"R","ZRUS","Заказ/НемедлПоставка"
"2","TA","ใบสั่งมาตรฐาน"
"V","YSQ9","Offert"
"C","ZA12","Termín.zakáz."
"I","KB","Riappr.merce.cto dep"
"R","ZSAA","Стандартный заказ"
"V","YTA","Standardorder"
"C","ZA13","Termín.zakáz."
"2","TAF","ใบสั่งมาตราฐาน (FPl)"
"I","KE","Prelievo da cto dep."
"V","Z300","Expressorder"
"C","ZA14","Termín.zakáz."
"R","ZSAL","Стандарт.заказ CRM"
"I","KL","Consegna gratuita"
"2","TAM","ใบส่งสินค้า"
"V","Z303","CRM Reklamation"
"C","ZA15","Termín.zakáz."
"I","KM","Contr. qtà"
"R","ZSB","Субподрядчик без SN"
"V","ZA01","Standardorder"
"2","TAV","ใบสั่งมาตรฐาน (VMI)"
"C","ZA16","Termín.zakáz."
"I","KN","Cons. suppl. grat."
"V","ZA02","Standardorder"
"R","ZSBC","Стандартный заказ"
"C","ZA17","Termín.zakáz."
"I","KR","Reso merce cto dep."
"2","TRE","สินค้าส่งคืน"
"V","ZA03","Standardorder"
"R","ZSC7","Сервис и ТО"
"C","ZA18","Termín.zakáz."
"I","KRZU","Resi mce c.dep.forn."
"V","ZA04","Standardorder"
"R","ZSDI","Packaged Svcs Order"
"I","L2","Richiesta addebito"
"C","ZA19","Termín.zakáz."
"V","ZA05","Standardorder"
"R","ZSDQ","Предложение"
"I","L2DM","Rich.add.rif.risorse"
"C","ZA20","Termín.zakáz."
"V","ZA06","Standardorder"
"2","TSA","การขายส/คทางโทรทัศน์"
"C","ZA21","Termín.zakáz."
"I","L2DP","Rich.acconto rif.ris"
"R","ZSE","Субподрядчик с SN"
