"CHD1","9988","Packstücke WM"
"2240","1501","Kfz C.Wessendorf"
"S330","0003","WE-Lager Fertigu"
"6101","L108","Lagerort 108"
"0007","L116","Lagerort 116"
"6713","RFID","RFID storage loc"
"CHD1","CHS2","Halbzeuge/Ersatz"
"S330","0004","FHM-Lager"
"6101","L109","Lagerort 109"
"S333","HU24","HU-Lagerort (WM)"
"2240","1502","Kfz S. Garcia"
"0007","L117","Lagerort 117"
"6713","SERV","Servic. parts"
"CHD1","CHS3","Fertig/Handelsw."
"S330","0005","Gefahrstoffe"
"6101","L110","Lagerort 110"
"0007","L118","Lagerort 118"
"6713","SRES","Storage Resource"
"CHD1","CHS8","HRL Paletten"
"S330","0006","Aussenlager"
"6101","L111","Lagerort 111"
"S333","HU25","HU-Lagerort (WM)"
"2240","1503","Kfz S. Reiter"
"0007","L119","Lagerort 119"
"CHD1","CHS9","Fasslager"
"6713","VAN1","Van 1 MG"
"S330","0007","HU-Lager ohne WM"
"6101","L112","Lagerort 112"
"0007","L120","Lagerort 120"
"CHD1","HU00","HU-Lagerort (WM)"
"2240","1504","Kfz T. Schlicker"
"6713","VAN2","Van 2 MG"
"S330","0009","TRM storage loc."
"6101","L113","Lagerort 113"
"0007","L121","Lagerort 121"
"S333","HU26","HU-Lagerort (WM)"
"CHD1","HU01","HU-Lagerort (WM)"
"6713","VAN3","Van 3 MG"
"S330","0088","Zentrallager WM"
"6101","L114","Lagerort 114"
"0007","L122","Lagerort 122"
"CHD1","HU02","HU-Lagerort (WM)"
"2240","1505","Kfz G. Röhr"
"S330","0100","Central WM"
"S333","HU27","HU-Lagerort (WM)"
"6713","WIP1","DuFresne's WIP1"
"6101","L115","Lagerort 115"
"0007","L123","Lagerort 123"
"CHD1","HU03","HU-Lagerort (WM)"
"2240","1506","Kfz K. Maier"
"S330","0101","Central WM"
"6750","0001","Warehouse 0001"
"0007","L124","Lagerort 124"
"CHD1","HU04","HU-Lagerort (WM)"
"S333","HU28","HU-Lagerort (WM)"
"6101","L116","Lagerort 116"
"S330","0102","Central WM"
"0007","L125","Lagerort 125"
"6750","0002","Warehouse 0002"
"CHD1","HU05","HU-Lagerort (WM)"
"2240","1507","Kfz M. Schiffers"
"S330","0103","Central WM"
"0007","L126","Lagerort 126"
"6101","L117","Lagerort 117"
"6750","0003","HUM Not WSE MGT"
"S330","0104","Central WM"
"CHD1","HU06","HU-Lagerort (WM)"
"S333","HU29","HU-Lagerort (WM)"
"0007","L127","Lagerort 127"
"2240","1509","Kfz M. Warnecke"
"S330","0105","Central WM"
"6750","0010","Multimode SLOC"
"CHD1","HU07","HU-Lagerort (WM)"
"0007","L128","Lagerort 128"
"6101","L118","Lagerort 118"
"S333","HU30","HU-Lagerort (WM)"
"S330","0106","Central WM"
"CHD1","HU08","HU-Lagerort (WM)"
"0007","L129","Lagerort 129"
"6750","0050","HUM Warehouse"
"2240","1522","Kfz S. Bergler"
"S330","0107","Central WM"
"6101","L119","Lagerort 119"
"CHD1","HU09","HU-Lagerort (WM)"
"0007","L130","Lagerort 130"
"6750","0051","HUM Partner Loc"
"S333","HUMM","HU-Lagerort (IM)"
"S330","0108","Central WM"
"2240","1523","Kfz G. Kohl"
"CHD1","HU10","HU-Lagerort (WM)"
"6750","0055","HUM WHSE YM"
"0007","L199","Lagerort 199"
"6101","L120","Lagerort 120"
"S330","0109","Central WM"
"CHD1","HU11","HU-Lagerort (WM)"
"S333","L000","Lagerort 000"
"0007","LSS2","Lean WIP 2"
"6750","0088","Centr. Warehouse"
"S330","0110","Central WM"
"2240","1524","Kfz W. Netzer"
"6101","L121","Lagerort 121"
"CHD1","HU12","HU-Lagerort (WM)"
"0007","MAM1","MAM Storage Loc1"
"S330","0111","Central WM"
"6750","0089","US Central WHSE"
"S333","L001","Lagerort 001"
"CHD1","HU13","HU-Lagerort (WM)"
"2240","1525","Kfz J. Völk"
"0008","0001","Warehouse 0001"
"S330","0112","Central WM"
"6750","0090","US Central WH"
"6101","L122","Lagerort 122"
"CHD1","HU14","HU-Lagerort (WM)"
"S333","L002","Lagerort 002"
"S330","0113","Central WM"
"0008","0002","Warehouse 0002"
"CHD1","HU15","HU-Lagerort (WM)"
"2240","1528","Kfz S. Dereser"
"6750","0092","DCC WHSE"
"6101","L123","Lagerort 123"
"S330","0114","Central WM"
"0008","0003","HUM Not WSE MGT"
"S333","L003","Lagerort 003"
"CHD1","HU16","HU-Lagerort (WM)"
"S330","0115","Central WM"
"0008","0010","Multimode SLOC"
"6101","L124","Lagerort 124"
"2240","1529","Kfz H. Stock"
"6750","0095","Midwest TRM Whse"
"CHD1","HU17","HU-Lagerort (WM)"
"S330","0116","Central WM"
"0008","0050","HUM Warehouse"
"S333","L004","Lagerort 004"
"CHD1","HU18","HU-Lagerort (WM)"
"6101","L125","Lagerort 125"
"S330","0117","Central WM"
"0008","0051","HUM Partner Loc"
"6750","0099","Receiving"
"2240","PL01","ProdLine 1"
"S333","L005","Lagerort 005"
"S330","0118","Central WM"
"CHD1","HU19","HU-Lagerort (WM)"
"0008","0055","HUM WHSE YM"
"6101","L126","Lagerort 126"
"S330","0119","Central WM"
"CHD1","HU20","HU-Lagerort (WM)"
"0008","0088","Centr. Warehouse"
"6750","0301","Cross docking"
"S333","L006","Lagerort 006"
"2240","PL02","ProdLine 2"
"S330","0120","Central WM"
"CHD1","HU21","HU-Lagerort (WM)"
"0008","0089","US Central WHSE"
"6101","L127","Lagerort 127"
"S330","0121","Central WM"
"S333","L007","Lagerort 007"
"CHD1","HU22","HU-Lagerort (WM)"
"6750","0302","Cross docking HU"
"0008","0090","US Central WH"
"2240","PL03","ProdLine 3/kanb"
"6101","L128","Lagerort 128"
"S330","0122","Central WM"
"CHD1","HU23","HU-Lagerort (WM)"
"0008","0092","DCC WHSE"
"S333","L008","Lagerort 008"
"S330","0123","Central WM"
"CHD1","HU24","HU-Lagerort (WM)"
"6101","L129","Lagerort 129"
"2240","PL04","ProdLine 4/kanb"
"0008","0095","Midwest TRM Whse"
"6750","3001","Prtn loc fr 0003"
"S330","0124","Central WM"
"CHD1","HU25","HU-Lagerort (WM)"
"S333","L009","Lagerort 009"
"0008","0099","Receiving"
"S330","0125","Central WM"
"6101","L130","Lagerort 130"
"CHD1","HU26","HU-Lagerort (WM)"
"6750","6750","Musaffah"
"2240","PL05","ProdLine 5/kanb"
"0008","0301","Cross docking"
"S333","L010","Lagerort 010"
"S330","0126","Central WM"
"CHD1","HU27","HU-Lagerort (WM)"
"0008","0302","Cross docking HU"
"6750","CD","Cross docking"
"S330","0127","Central WM"
"CHD1","HU28","HU-Lagerort (WM)"
"2240","PL06","ProdLine 6/kanb"
"S333","L011","Lagerort 011"
"0008","3001","Prtn loc fr 0003"
"6101","L199","Lagerort 199"
"S330","0128","Central WM"
"CHD1","HU29","HU-Lagerort (WM)"
"6750","CUS1","Customer 1 MG"
"0008","CD","Cross docking"
"S330","0129","Central WM"
"2240","SL01","Storage Loc. 1"
"S333","L012","Lagerort 012"
"CHD1","HU30","HU-Lagerort (WM)"
"6102","0001","Almacén s/ WHM"
"0008","DD01","DuFresne's DFT1"
"6750","CUS2","Customer 2 MG"
"S330","0130","Central WM"
"CHD1","HUMM","HU-Lagerort (IM)"
"0008","DD02","DuFresne's DFT2"
"6102","0002","Almacen 2"
"S333","L013","Lagerort 013"
"S330","9988","Packstücke WM"
"2240","SL02","B-Stock (No WM)"
"CHD1","L000","Lagerort 000"
"0008","DH20","WM Storage"
"6750","CUS3","Customer 3 MG"
"CHD1","L001","Lagerort 001"
"0008","FTMD","FT\, merchandise"
"S330","HU00","HU-Lagerort (WM)"
"6102","0003","Almacen 3"
"S333","L014","Lagerort 014"
"2240","SL03","Repair Shop"
"CHD1","L002","Lagerort 002"
"0008","FTRD","FT\, receipient"
"S330","HU01","HU-Lagerort (WM)"
"6750","DD01","DuFresne's DFT1"
"CHD1","L003","Lagerort 003"
"0008","ITSW","IT Office SW"
"6102","0004","Almacen 4"
"S330","HU02","HU-Lagerort (WM)"
"2240","SL04","External Repair"
"S333","L015","Lagerort 015"
"CHD1","L004","Lagerort 004"
"0008","KB00","Kanban Stor. Loc"
"6750","DD02","DuFresne's DFT2"
"S330","HU03","HU-Lagerort (WM)"
"CHD1","L005","Lagerort 005"
"2240","WL31",""
"0008","LSS1","Lean WIP 1"
"6102","0005","Almacen 5"
"S333","L016","Lagerort 016"
"S330","HU04","HU-Lagerort (WM)"
"CHD1","L006","Lagerort 006"
"0008","MAM1","MAM Storage Loc1"
"6750","DH20","WM Storage"
"2240","WL32",""
"6102","0006","Almacen 6"
"CHD1","L007","Lagerort 007"
"0008","NSER","Unservic. parts"
"S333","L017","Lagerort 017"
"S330","HU05","HU-Lagerort (WM)"
"2240","WL41",""
"CHD1","L008","Lagerort 008"
"6102","0007","Almacen HU"
"0008","SERV","Servic. parts"
"6750","FTMD","FT\, merchandise"
"S330","HU06","HU-Lagerort (WM)"
"CHD1","L009","Lagerort 009"
"S333","L018","Lagerort 018"
"2240","WL42",""
"6102","0088","Almacén c/ WHM"
"0008","WIP1","DuFresne's WIP1"
"CHD1","L010","Lagerort 010"
"6750","FTRD","FT\, receipient"
"0099","0001","Materiallager"
"6102","0100","Central WM"
"S330","HU07","HU-Lagerort (WM)"
"CHD1","L011","Lagerort 011"
"2300","0001","Materiallager"
"S333","L019","Lagerort 019"
"0099","0002","Fertigwarenlager"
"6102","0101","Central WM"
"6750","ITSW","IT Office SW"
"CHD1","L012","Lagerort 012"
"S330","HU08","HU-Lagerort (WM)"
"0099","0003","WE-Lager Fertigu"
"6102","0102","Central WM"
"S333","L020","Lagerort 020"
"2300","0002","Fertigwarenlager"
"CHD1","L013","Lagerort 013"
"0099","0004","FHM-Lager"
"6102","0103","Central WM"
"6750","KB00","Kanban"
"CHD1","L014","Lagerort 014"
"S330","HU09","HU-Lagerort (WM)"
"0099","0088","Zentrallager LVS"
"2300","PL01","ProdLine 1"
"S333","L021","Lagerort 021"
"6102","0104","Central WM"
"CHD1","L015","Lagerort 015"
"6750","KB01","Kanban Target"
"1000","0001","Materiallager"
"6102","0105","Central WM"
"S330","HU10","HU-Lagerort (WM)"
"CHD1","L016","Lagerort 016"
"6750","KB02","Kanban source"
"1000","0002","Fertigwarenlager"
"2300","SL01","Storage Loc. 1"
"S333","L022","Lagerort 022"
"6102","0106","Central WM"
"CHD1","L017","Lagerort 017"
"S330","HU11","HU-Lagerort (WM)"
"6750","LSS1","Lean WIP 1"
"1000","0003","WE-Lager Fertigu"
"6102","0107","Central WM"
"CHD1","L018","Lagerort 018"
"1000","0004","FHM-Lager"
"2300","SL02","B-Stock (No WM)"
"6750","MAM1","MAM Storage Loc1"
"S333","L023","Lagerort 023"
"6102","0108","Central WM"
"CHD1","L019","Lagerort 019"
"S330","HU12","HU-Lagerort (WM)"
"1000","0005","Gefahrstoffe"
"6750","MG1","Warehouse Marco"
"CHD1","L020","Lagerort 020"
"6102","0109","Central WM"
"2400","0001","Materiallager"
"1000","0006","Aussenlager"
"6750","NSER","Unservic. parts"
"CHD1","L021","Lagerort 021"
"6102","0110","Central WM"
"S330","HU13","HU-Lagerort (WM)"
"1000","0007","HU-Lager ohne WM"
"6750","RFID","RFID storage loc"
"CHD1","L022","Lagerort 022"
"6102","0111","Central WM"
"2400","SL01","Storage Loc. 1"
"1000","0009","TRM storage loc."
"S330","HU14","HU-Lagerort (WM)"
"6750","SERV","Servic. parts"
"CHD1","L023","Lagerort 023"
"6102","0112","Central WM"
"1000","0088","Zentrallager WM"
"6750","SRES","Storage Resource"
"CHD1","L024","Lagerort 024"
"2500","0001","Materiallager"
"S330","HU15","HU-Lagerort (WM)"
"1000","0100","Central WM"
"6102","0113","Central WM"
"6750","VAN1","Van 1 MG"
"S333","L024","Lagerort 024"
"CHD1","L025","Lagerort 025"
"1000","0101","Central WM"
"6102","0114","Central WM"
"CHD1","L026","Lagerort 026"
"6750","VAN2","Van 2 MG"
"2500","0088","Distribution"
"S330","HU16","HU-Lagerort (WM)"
"S333","L025","Lagerort 025"
"1000","0102","Central WM"
"6102","0115","Central WM"
"CHD1","L027","Lagerort 027"
"6750","VAN3","Van 3 MG"
"1000","0103","Central WM"
"CHD1","L028","Lagerort 028"
"6102","0116","Central WM"
"2500","SL01","Storage Loc. 1"
"6750","WIP1","DuFresne's WIP1"
"S330","HU17","HU-Lagerort (WM)"
"S333","L026","Lagerort 026"
"1000","0104","Central WM"
"CHD1","L029","Lagerort 029"
"6102","0117","Central WM"
"6751","0001","Lagerort 0001"
"1000","0105","Central WM"
"CHD1","L030","Lagerort 030"
"6102","0118","Central WM"
"2505","0001","Warehouse 0001"
"S330","HU18","HU-Lagerort (WM)"
"1000","0106","Central WM"
"6751","0002","Lager 0002"
"CHD1","L099","Lagerort 099"
"6102","0119","Central WM"
"1000","0107","Central WM"
"6751","0088","Lager 0088 (WM)"
"CHD1","L100","Lagerort 100"
"6102","0120","Central WM"
"S330","HU19","HU-Lagerort (WM)"
"2505","0002","Warehouse 0002"
"1000","0108","Central WM"
"S333","L027","Lagerort 027"
"CHD1","L101","Lagerort 101"
"6751","6751","Al Qouz Industri"
"6102","0121","Central WM"
"1000","0109","Central WM"
"S330","HU20","HU-Lagerort (WM)"
"CHD1","L102","Lagerort 102"
"2505","0088","Centr. Warehouse"
"6102","0122","Central WM"
"1000","0110","Central WM"
"S333","L028","Lagerort 028"
"S330","HU21","HU-Lagerort (WM)"
"CHD1","L103","Lagerort 103"
"6102","0123","Central WM"
"1000","0111","Central WM"
"6752","0001","Warehouse 0001"
"CHD1","L104","Lagerort 104"
"S330","HU22","HU-Lagerort (WM)"
"2505","PH01","Pharma MES stor."
"6102","0124","Central WM"
"S333","L029","Lagerort 029"
"1000","0112","Central WM"
"6752","0002","Warehouse 0002"
"CHD1","L105","Lagerort 105"
"6102","0125","Central WM"
"S330","HU23","HU-Lagerort (WM)"
"1000","0113","Central WM"
"6752","0003","HUM Not WSE MGT"
"2505","PH02","Pharma MES/TRM"
"CHD1","L106","Lagerort 106"
"6102","0126","Central WM"
"S330","HU24","HU-Lagerort (WM)"
"1000","0114","Central WM"
"S333","L030","Lagerort 030"
"6752","0010","Multimode SLOC"
"CHD1","L107","Lagerort 107"
"6102","0127","Central WM"
"1000","0115","Central WM"
"2700","0001","Materiallager"
"S330","HU25","HU-Lagerort (WM)"
"6752","0050","HUM Warehouse"
"CHD1","L108","Lagerort 108"
"6102","0128","Central WM"
"1000","0116","Central WM"
"S330","HU26","HU-Lagerort (WM)"
"CHD1","L109","Lagerort 109"
"6752","0051","HUM Partner Loc"
"6102","0129","Central WM"
"1000","0117","Central WM"
"2700","0002","Fertigwarenlager"
"S330","HU27","HU-Lagerort (WM)"
"CHD1","L110","Lagerort 110"
"6102","0130","Central WM"
"1000","0118","Central WM"
"6752","0055","HUM WHSE YM"
"CHD1","L111","Lagerort 111"
"S330","HU28","HU-Lagerort (WM)"
"S333","L099","Lagerort 099"
"6102","9988","Packstücke WM"
"1000","0119","Central WM"
"2700","0003","WE-Lager Fertigu"
"6752","0088","Centr. Warehouse"
"S330","HU29","HU-Lagerort (WM)"
"CHD1","L112","Lagerort 112"
"1000","0120","Central WM"
"6102","HU00","HU-Lagerort (WM)"
"6752","0089","US Central WHSE"
"S333","L100","Lagerort 100"
"2700","0004","FHM-Lager"
"S330","HU30","HU-Lagerort (WM)"
"1000","0121","Central WM"
"CHD1","L113","Lagerort 113"
"6102","HU01","HU-Lagerort (WM)"
"6752","0090","US Central WH"
"1000","0122","Central WM"
"S330","HUMM","HU-Lagerort (IM)"
"CHD1","L114","Lagerort 114"
"6102","HU02","HU-Lagerort (WM)"
"S333","L101","Lagerort 101"
"6752","0092","DCC WHSE"
"2700","0005","Gefahrstoffe"
"1000","0123","Central WM"
"CHD1","L115","Lagerort 115"
"S330","L000","Lagerort 000"
"6102","HU03","HU-Lagerort (WM)"
"6752","0095","Midwest TRM Whse"
"1000","0124","Central WM"
"CHD1","L116","Lagerort 116"
"S330","L001","Lagerort 001"
"6102","HU04","HU-Lagerort (WM)"
"2700","0006","Aussenlager"
"6752","0099","Receiving"
"1000","0125","Central WM"
"CHD1","L117","Lagerort 117"
"S330","L002","Lagerort 002"
"6102","HU05","HU-Lagerort (WM)"
"6752","0301","Cross docking"
"1000","0126","Central WM"
"CHD1","L118","Lagerort 118"
"2700","0007","HU-Lager ohne WM"
"S330","L003","Lagerort 003"
"6102","HU06","HU-Lagerort (WM)"
"1000","0127","Central WM"
"6752","0302","Cross docking HU"
"CHD1","L119","Lagerort 119"
"S330","L004","Lagerort 004"
"6102","HU07","HU-Lagerort (WM)"
"1000","0128","Central WM"
"6752","3001","Prtn loc fr 0003"
"2700","0088","Zentrallager WM"
"S330","L005","Lagerort 005"
"6102","HU08","HU-Lagerort (WM)"
"1000","0129","Central WM"
"6752","6752","Sharjah"
"CHD1","L120","Lagerort 120"
"S333","L102","Lagerort 102"
"S330","L006","Lagerort 006"
"6102","HU09","HU-Lagerort (WM)"
"1000","0130","Central WM"
"6752","CD","Cross docking"
"2730","0001","Materiallager"
"CHD1","L121","Lagerort 121"
"S330","L007","Lagerort 007"
"6102","HU10","HU-Lagerort (WM)"
"1000","089I","Inbound EWM"
"6752","CUS1","Customer 1 MG"
"CHD1","L122","Lagerort 122"
"S333","L103","Lagerort 103"
"S330","L008","Lagerort 008"
"6102","HU11","HU-Lagerort (WM)"
"1000","089O","Outbound EWM"
"CHD1","L123","Lagerort 123"
"6752","CUS2","Customer 2 MG"
"2730","0002","Fertigwarenlager"
"S330","L009","Lagerort 009"
"6102","HU12","HU-Lagerort (WM)"
"1000","089P","PSA in EWM"
"CHD1","L124","Lagerort 124"
"6752","CUS3","Customer 3 MG"
"S330","L010","Lagerort 010"
"6102","HU13","HU-Lagerort (WM)"
"1000","9988","Packstücke WM"
"2730","0003","WE-Lager Fertigu"
"CHD1","L125","Lagerort 125"
"6752","DD01","DuFresne's DFT1"
"6102","HU14","HU-Lagerort (WM)"
"1000","CM01","Warehouse CM01"
"S330","L011","Lagerort 011"
"CHD1","L126","Lagerort 126"
"S333","L104","Lagerort 104"
"6752","DD02","DuFresne's DFT2"
"2730","0004","FHM-Lager"
"6102","HU15","HU-Lagerort (WM)"
"1000","DD01","DuFresne 1"
"6752","DH20","WM Storage"
"S330","L012","Lagerort 012"
"CHD1","L127","Lagerort 127"
"S333","L105","Lagerort 105"
"6102","HU16","HU-Lagerort (WM)"
"1000","ES01","ES01"
"S330","L013","Lagerort 013"
"CHD1","L128","Lagerort 128"
"6752","FTMD","FT\, merchandise"
"2730","0005","Gefahrstoffe"
"6102","HU17","HU-Lagerort (WM)"
"S330","L014","Lagerort 014"
"1000","HU00","HU-Lagerort (WM)"
"CHD1","L129","Lagerort 129"
"6752","FTRD","FT\, receipient"
"6102","HU18","HU-Lagerort (WM)"
"2730","0006","Aussenlager"
"CHD1","L130","Lagerort 130"
"S330","L015","Lagerort 015"
"1000","HU01","HU-Lagerort (WM)"
"6752","ITSW","IT Office SW"
"S333","L106","Lagerort 106"
"6102","HU19","HU-Lagerort (WM)"
"CHD1","L199","Lagerort 199"
"1000","HU02","HU-Lagerort (WM)"
"S330","L016","Lagerort 016"
"6752","KB00","Kanban"
"2730","0007","HU-Lager ohne WM"
"CHD2","0001","Warehouse 0001"
"6102","HU20","HU-Lagerort (WM)"
"1000","HU03","HU-Lagerort (WM)"
"S330","L017","Lagerort 017"
"6752","KB01","Kanban Target"
"S333","L107","Lagerort 107"
"CHD2","0002","Warehouse 0002"
"6102","HUMM","HU-Lagerort (IM)"
"S330","L018","Lagerort 018"
"1000","HU04","HU-Lagerort (WM)"
"6752","KB02","Kanban source"
"2730","0088","Zentrallager WM"
"CHD2","0003","HUM Not WSE MGT"
"6102","L000","Lagerort 000"
"S330","L019","Lagerort 019"
"1000","HU05","HU-Lagerort (WM)"
"6752","LSS1","Lean WIP 1"
"CHD2","0004","FHM-Lager"
"6102","L001","Lagerort 001"
"1000","HU06","HU-Lagerort (WM)"
"2750","0001","Materiallager"
"6752","MAM1","MAM Storage Loc1"
"CHD2","0005","Gefahrstoffe"
"6102","L002","Lagerort 002"
"S330","L020","Lagerort 020"
"1000","HU07","HU-Lagerort (WM)"
"CHD2","0006","Aussenlager"
"6102","L003","Lagerort 003"
"6752","MG1","Warehouse Marco"
"S330","L021","Lagerort 021"
"S333","L108","Lagerort 108"
"2750","0002","Fertigwarenlager"
"1000","HU08","HU-Lagerort (WM)"
"CHD2","0007","HU-Lager ohne WM"
"6102","L004","Lagerort 004"
"S330","L022","Lagerort 022"
"6752","NSER","Unservic. parts"
"1000","HU09","HU-Lagerort (WM)"
"CHD2","0009","TRM storage loc."
"S330","L023","Lagerort 023"
"6102","L005","Lagerort 005"
"2750","0003","WE-Lager Fertigu"
"6752","RFID","RFID storage loc"
"1000","HU10","HU-Lagerort (WM)"
"CHD2","0050","HUM Warehouse"
"S330","L024","Lagerort 024"
"6102","L006","Lagerort 006"
"6752","SERV","Servic. parts"
"1000","HU11","HU-Lagerort (WM)"
"CHD2","0051","HUM Partner Loc"
"2750","0004","FHM-Lager"
"6102","L007","Lagerort 007"
"S330","L025","Lagerort 025"
"6752","SRES","Storage Resource"
"1000","HU12","HU-Lagerort (WM)"
"CHD2","0088","Centr. Warehouse"
"6102","L008","Lagerort 008"
"S330","L026","Lagerort 026"
"6752","VAN1","Van 1 MG"
"1000","HU13","HU-Lagerort (WM)"
"CHD2","0089","US Central WHSE"
"2750","0005","Gefahrstoffe"
"6102","L009","Lagerort 009"
"6752","VAN2","Van 2 MG"
"S330","L027","Lagerort 027"
"1000","HU14","HU-Lagerort (WM)"
"CHD2","0090","US Central WH"
"S333","L109","Lagerort 109"
"6102","L010","Lagerort 010"
"S330","L028","Lagerort 028"
"6752","VAN3","Van 3 MG"
"1000","HU15","HU-Lagerort (WM)"
"CHD2","0099","Receiving"
"2750","0006","Aussenlager"
"6102","L011","Lagerort 011"
"S330","L029","Lagerort 029"
"S333","L110","Lagerort 110"
"6752","WIP1","DuFresne's WIP1"
"CHD2","0100","Central WM"
"1000","HU16","HU-Lagerort (WM)"
"6102","L012","Lagerort 012"
"S330","L030","Lagerort 030"
"6753","0001","Warehouse 0001"
"2750","0007","HU-Lager ohne WM"
"CHD2","0101","Central WM"
"1000","HU17","HU-Lagerort (WM)"
"S333","L111","Lagerort 111"
"6102","L013","Lagerort 013"
"S330","L099","Lagerort 099"
"CHD2","0102","Central WM"
"6753","0002","Warehouse 0002"
"1000","HU18","HU-Lagerort (WM)"
"6102","L014","Lagerort 014"
"S330","L100","Lagerort 100"
"CHD2","0103","Central WM"
"2750","0088","Zentrallager WM"
"6753","0003","HUM Not WSE MGT"
"6102","L015","Lagerort 015"
"S333","L112","Lagerort 112"
"S330","L101","Lagerort 101"
"CHD2","0104","Central WM"
"1000","HU19","HU-Lagerort (WM)"
"6102","L016","Lagerort 016"
"6753","0010","Multimode SLOC"
"S330","L102","Lagerort 102"
"2800","0001","Materials"
"CHD2","0105","Central WM"
"S333","L113","Lagerort 113"
"1000","HU20","HU-Lagerort (WM)"
"6102","L017","Lagerort 017"
"6753","0050","HUM Warehouse"
"S330","L103","Lagerort 103"
"CHD2","0106","Central WM"
"2800","0002","Finish Goods"
"1000","HU21","HU-Lagerort (WM)"
"6102","L018","Lagerort 018"
"6753","0051","HUM Partner Loc"
"S330","L104","Lagerort 104"
"S333","L114","Lagerort 114"
"CHD2","0107","Central WM"
"1000","HU22","HU-Lagerort (WM)"
"6102","L019","Lagerort 019"
"6753","0055","HUM WHSE YM"
"2800","0003","Production"
"S330","L105","Lagerort 105"
"CHD2","0108","Central WM"
"1000","HU23","HU-Lagerort (WM)"
"6102","L020","Lagerort 020"
"CHD2","0109","Central WM"
"6753","0088","Centr. Warehouse"
"S330","L106","Lagerort 106"
"S333","L115","Lagerort 115"
"1000","HU24","HU-Lagerort (WM)"
"6102","L021","Lagerort 021"
"2800","0005","Dangerous Goods"
"CHD2","0110","Central WM"
"6753","0089","US Central WHSE"
"S330","L107","Lagerort 107"
"1000","HU25","HU-Lagerort (WM)"
"6102","L022","Lagerort 022"
"CHD2","0111","Central WM"
"S333","L116","Lagerort 116"
"6753","0090","US Central WH"
"S330","L108","Lagerort 108"
"1000","HU26","HU-Lagerort (WM)"
"6102","L023","Lagerort 023"
"2800","0006","SL06"
"CHD2","0112","Central WM"
"6753","0092","DCC WHSE"
"6102","L024","Lagerort 024"
"S330","L109","Lagerort 109"
"S333","L117","Lagerort 117"
"CHD2","0113","Central WM"
"1000","HU27","HU-Lagerort (WM)"
"6753","0095","Midwest TRM Whse"
"2800","0007","HU without  WM"
"6102","L025","Lagerort 025"
"S330","L110","Lagerort 110"
"CHD2","0114","Central WM"
"1000","HU28","HU-Lagerort (WM)"
"6753","0099","Receiving"
"6102","L026","Lagerort 026"
"S333","L118","Lagerort 118"
"S330","L111","Lagerort 111"
"CHD2","0115","Central WM"
"1000","HU29","HU-Lagerort (WM)"
"2800","0088","Central SL WM"
"6753","0301","Cross docking"
"6102","L027","Lagerort 027"
"CHD2","0116","Central WM"
"S330","L112","Lagerort 112"
"1000","HU30","HU-Lagerort (WM)"
"S333","L119","Lagerort 119"
"6753","0302","Cross docking HU"
"6102","L028","Lagerort 028"
"CHD2","0117","Central WM"
"S330","L113","Lagerort 113"
"1000","HUMM","HU-Lagerort (IM)"
"2800","DIT1","TM-DIT: StLoc"
"6753","3001","Prtn loc fr 0003"
"CHD2","0118","Central WM"
"S333","L120","Lagerort 120"
"S330","L114","Lagerort 114"
"6753","6753","AbuDhabi 1"
"CHD2","0119","Central WM"
"1000","IPRD","IPR demo S.Loc"
"6102","L029","Lagerort 029"
"2800","ES01","ES01"
"S330","L115","Lagerort 115"
"6753","CD","Cross docking"
"CHD2","0120","Central WM"
"1000","L000","Lagerort 000"
"S333","L121","Lagerort 121"
"6102","L030","Lagerort 030"
"S330","L116","Lagerort 116"
"2800","SL01","Storage Loc. 1"
"CHD2","0121","Central WM"
"1000","L001","Lagerort 001"
"6753","CUS1","Customer 1 MG"
"6102","L099","Lagerort 099"
"S330","L117","Lagerort 117"
"CHD2","0122","Central WM"
"1000","L002","Lagerort 002"
"S333","L122","Lagerort 122"
"6753","CUS2","Customer 2 MG"
"6102","L100","Lagerort 100"
"2810","0001","Materials"
"S330","L118","Lagerort 118"
"CHD2","0123","Central WM"
"1000","L003","Lagerort 003"
"6753","CUS3","Customer 3 MG"
"6102","L101","Lagerort 101"
"S330","L119","Lagerort 119"
"CHD2","0124","Central WM"
"1000","L004","Lagerort 004"
"6753","DD01","DuFresne's DFT1"
"6102","L102","Lagerort 102"
"2810","0002","Finish Goods"
"CHD2","0125","Central WM"
"1000","L005","Lagerort 005"
"S330","L120","Lagerort 120"
"6753","DD02","DuFresne's DFT2"
"6102","L103","Lagerort 103"
"CHD2","0126","Central WM"
"6753","DH20","WM Storage"
"1000","L006","Lagerort 006"
"S330","L121","Lagerort 121"
"2810","0003","Production"
"6102","L104","Lagerort 104"
"CHD2","0127","Central WM"
"1000","L007","Lagerort 007"
"S330","L122","Lagerort 122"
"6753","FTMD","FT\, merchandise"
"6102","L105","Lagerort 105"
"CHD2","0128","Central WM"
"1000","L008","Lagerort 008"
"2810","0004","Dangerous Goods"
"S330","L123","Lagerort 123"
"6753","FTRD","FT\, receipient"
"6102","L106","Lagerort 106"
"CHD2","0129","Central WM"
"S333","L123","Lagerort 123"
"1000","L009","Lagerort 009"
"S330","L124","Lagerort 124"
"6753","ITSW","IT Office SW"
"6102","L107","Lagerort 107"
"CHD2","0130","Central WM"
"2810","0005","Packstücklager"
"1000","L010","Lagerort 010"
"S330","L125","Lagerort 125"
"6753","KB00","Kanban"
